iso3,year,forest_area_kha,forest_area_kha_decadal_change_pct,co2_per_gdp_kg_per_usd,co2_per_gdp_kg_per_usd_decadal_change_pct,agriculture_value_added_share_gdp_pct,gdp_per_capita_ppp_const2017,agricultural_land_share_pct,urban_population_share_pct,hydro_electricity_share_pct,electricity_share_coal_pct,electricity_share_gas_pct,electricity_share_renewables_excl_hydro_pct,electrification_rate_pct,soy_area_kha,sugarcane_area_kha,pasture_area_kha,fertilizer_use_kg_per_ha,protected_areas_share_pct,control_of_corruption_est,rule_of_law_est,gini_index,rural_extreme_poverty_pct,methane_emissions_kt_co2eq,lulucf_forest_kt_co2eq,lulucf_total_kt_co2eq,terms_of_trade_index,renewable_electricity_share_pct,oil_rents_share_gdp_pct,gdp_constant_2015_usd,non_oil_gdp_constant_2015_usd
BRA,2020,496619.6,-2.9244848368986665,0.107,0.0,5.71,17327.5157249466,28.3324758857832,87.073,63.0413000744317,2.7894408712967,9.45982912507714,20.1348423255784,99.7,37191.638,9996.134,173.36079999999998,5910866.0,,-0.429083496332169,-0.231919765472412,0.5149999856948853,10.399999618530272,,,687373.0338,94.9914207067734,83.1761424000102,1.07872778605369,1760056587795.46,1741070368332.6418
BRA,2020,496619.6,-2.9244848368986665,0.107,0.0,5.71,17327.5157249466,28.3324758857832,87.073,63.0413000744317,2.7894408712967,9.45982912507714,20.1348423255784,99.7,37191.638,9996.134,173.36079999999998,5910866.0,,-0.429083496332169,-0.231919765472412,0.5149999856948853,10.399999618530272,,,687373.0338,99.2436125291995,83.1761424000102,1.07872778605369,1760056587795.46,1741070368332.6418
BRA,2020,496619.6,-2.9244848368986665,0.107,0.0,5.71,17327.5157249466,28.3324758857832,87.073,63.0413000744317,2.7894408712967,9.45982912507714,20.1348423255784,99.7,37191.638,9996.134,173.36079999999998,5910866.0,,-0.429083496332169,-0.231919765472412,0.5149999856948853,10.399999618530272,,,687373.0338,100.740714299596,83.1761424000102,1.07872778605369,1760056587795.46,1741070368332.6418
BRA,2020,496619.6,-2.9244848368986665,0.107,0.0,5.71,17327.5157249466,28.3324758857832,87.073,63.0413000744317,2.7894408712967,9.45982912507714,20.1348423255784,99.7,37191.638,9996.134,173.36079999999998,5910866.0,,-0.429083496332169,-0.231919765472412,0.5149999856948853,10.399999618530272,,,687373.0338,98.7252955693182,83.1761424000102,1.07872778605369,1760056587795.46,1741070368332.6418
BRA,2020,496619.6,-2.9244848368986665,0.107,0.0,5.71,17327.5157249466,28.3324758857832,87.073,63.0413000744317,2.7894408712967,9.45982912507714,20.1348423255784,99.7,37191.638,9996.134,173.36079999999998,5910866.0,,-0.429083496332169,-0.231919765472412,0.5149999856948853,4.199999809265137,,,687373.0338,99.999875175233,83.1761424000102,1.07872778605369,1760056587795.46,1741070368332.6418
BRA,2020,496619.6,-2.9244848368986665,0.107,0.0,5.71,17327.5157249466,28.3324758857832,87.073,63.0413000744317,2.7894408712967,9.45982912507714,20.1348423255784,99.7,37191.638,9996.134,173.36079999999998,5910866.0,,-0.429083496332169,-0.231919765472412,0.5149999856948853,4.199999809265137,,,687373.0338,94.9914207067734,83.1761424000102,1.07872778605369,1760056587795.46,1741070368332.6418
BRA,2020,496619.6,-2.9244848368986665,0.107,0.0,5.71,17327.5157249466,28.3324758857832,87.073,63.0413000744317,2.7894408712967,9.45982912507714,20.1348423255784,99.7,37191.638,9996.134,173.36079999999998,5910866.0,,-0.429083496332169,-0.231919765472412,0.5149999856948853,4.199999809265137,,,687373.0338,99.2436125291995,83.1761424000102,1.07872778605369,1760056587795.46,1741070368332.6418
BRA,2020,496619.6,-2.9244848368986665,0.107,0.0,5.71,17327.5157249466,28.3324758857832,87.073,63.0413000744317,2.7894408712967,9.45982912507714,20.1348423255784,99.7,37191.638,9996.134,173.36079999999998,5910866.0,,-0.429083496332169,-0.231919765472412,0.5149999856948853,4.199999809265137,,,687373.0338,100.740714299596,83.1761424000102,1.07872778605369,1760056587795.46,1741070368332.6418
BRA,2020,496619.6,-2.9244848368986665,0.107,0.0,5.71,17327.5157249466,28.3324758857832,87.073,63.0413000744317,2.7894408712967,9.45982912507714,20.1348423255784,99.7,37191.638,9996.134,173.36079999999998,5910866.0,,-0.429083496332169,-0.231919765472412,0.5149999856948853,4.199999809265137,,,687373.0338,98.7252955693182,83.1761424000102,1.07872778605369,1760056587795.46,1741070368332.6418
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,42.79999923706055,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,42.79999923706055,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,42.79999923706055,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,42.79999923706055,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,42.79999923706055,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,54.20000076293945,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,54.20000076293945,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,54.20000076293945,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,54.20000076293945,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,54.20000076293945,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,41.0,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,41.0,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,41.0,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,41.0,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,41.0,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,6.300000190734863,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,6.300000190734863,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,6.300000190734863,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,6.300000190734863,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,6.300000190734863,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,12.199999809265137,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,12.199999809265137,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,12.199999809265137,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,12.199999809265137,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,12.199999809265137,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,5.300000190734863,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,5.300000190734863,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,5.300000190734863,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,5.300000190734863,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5139999985694885,5.300000190734863,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,42.79999923706055,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,42.79999923706055,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,42.79999923706055,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,42.79999923706055,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,42.79999923706055,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,54.20000076293945,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,54.20000076293945,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,54.20000076293945,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,54.20000076293945,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,54.20000076293945,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,41.0,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,41.0,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,41.0,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,41.0,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,41.0,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,6.300000190734863,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,6.300000190734863,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,6.300000190734863,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,6.300000190734863,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,6.300000190734863,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,12.199999809265137,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,12.199999809265137,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,12.199999809265137,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,12.199999809265137,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,12.199999809265137,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,5.300000190734863,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,5.300000190734863,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,5.300000190734863,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,5.300000190734863,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.4510000050067901,5.300000190734863,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5070000290870667,42.79999923706055,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5070000290870667,42.79999923706055,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5070000290870667,42.79999923706055,,,-91141.774,34.0385058087692,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5070000290870667,42.79999923706055,,,-91141.774,55.3826448306219,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5070000290870667,42.79999923706055,,,-91141.774,95.0523567653475,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5070000290870667,54.20000076293945,,,-91141.774,48.3412137802082,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
CHL,2000,15817.06,,0.179,,,17525.2717273479,20.3219229300151,86.073,46.1999101751584,21.1263037077698,26.0716602624882,3.2511602375368,97.9,0.0,,13.0,235000.0,138298.23,1.54021811485291,1.26092338562012,0.5070000290870667,54.20000076293945,,,-91141.774,29.0101908252821,49.4510704126952,0.0648093154178196,131243743563.397,131158685391.66484
